log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
525,Found block rdd_42_15 locally,partial,Found block rdd_<*> locally,0.9802,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6265,"Partition rdd_<*> not found, computing it",0.5826,13.85,33
526,Found block rdd_42_17 locally,partial,Found block rdd_<*> locally,0.982,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6308,"Partition rdd_<*> not found, computing it",0.5844,13.86,33
527,Found block rdd_42_18 locally,partial,Found block rdd_<*> locally,0.986,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6292,"Partition rdd_<*> not found, computing it",0.5947,13.94,33
528,Found block rdd_42_19 locally,partial,Found block rdd_<*> locally,0.9858,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.631,"Partition rdd_<*> not found, computing it",0.5945,13.73,33
529,"Times: total = 40, boot = 20, init = 19, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.974,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3717,Reading broadcast variable <*> took <*> ms,0.249,14.19,33
530,"Times: total = 40, boot = 20, init = 19, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9742,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3717,Reading broadcast variable <*> took <*> ms,0.249,14.25,33
531,"Times: total = 39, boot = 18, init = 20, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9799,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3803,Reading broadcast variable <*> took <*> ms,0.2552,14.21,33
532,"Times: total = 41, boot = 27, init = 14, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9844,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.4109,Reading broadcast variable <*> took <*> ms,0.278,14.21,33
533,Finished task 15.0 in stage 29.0 (TID 1335). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9538,Running task <*> in stage <*> (TID <*>,0.609,Got assigned task <*>,0.4761,14.46,33
534,Finished task 16.0 in stage 29.0 (TID 1336). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9588,Running task <*> in stage <*> (TID <*>,0.6188,Got assigned task 273,0.4756,14.4,33
535,Finished task 18.0 in stage 29.0 (TID 1338). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9586,Running task <*> in stage <*> (TID <*>,0.6676,Got assigned task 273,0.4711,14.11,33
536,"Times: total = 41, boot = 15, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9778,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3714,Reading broadcast variable <*> took <*> ms,0.251,13.88,33
537,Finished task 17.0 in stage 29.0 (TID 1337). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9582,Running task <*> in stage <*> (TID <*>,0.6357,Got assigned task 273,0.4695,14.4,33
538,Got assigned task 1340,partial,Got assigned task <*>,0.9191,Got assigned task 273,0.7587,Got assigned task 590,0.7566,13.67,33
539,Running task 20.0 in stage 29.0 (TID 1340),partial,Running task <*> in stage <*> (TID <*>,0.9264,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6195,Got assigned task <*>,0.4498,14.27,33
540,Got assigned task 1341,partial,Got assigned task <*>,0.9286,Got assigned task 273,0.7696,Got assigned task 590,0.7462,13.69,33
541,Running task 21.0 in stage 29.0 (TID 1341),partial,Running task <*> in stage <*> (TID <*>,0.925,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6383,Got assigned task <*>,0.4983,14.16,33
542,Finished task 19.0 in stage 29.0 (TID 1339). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9559,Running task <*> in stage <*> (TID <*>,0.6527,Got assigned task 273,0.4515,14.77,33
543,Got assigned task 1342,partial,Got assigned task <*>,0.9146,Got assigned task 273,0.7821,Got assigned task 590,0.7287,13.75,33
544,Running task 22.0 in stage 29.0 (TID 1342),partial,Running task <*> in stage <*> (TID <*>,0.9022,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.623,Got assigned task 273,0.4634,14.33,33
545,Got assigned task 1343,partial,Got assigned task <*>,0.9291,Got assigned task 273,0.792,Got assigned task 360,0.7378,14.18,33
546,Running task 23.0 in stage 29.0 (TID 1343),partial,Running task <*> in stage <*> (TID <*>,0.9204,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6437,Got assigned task <*>,0.512,14.28,33
547,Got assigned task 1344,partial,Got assigned task <*>,0.9307,Got assigned task 273,0.785,Got assigned task 360,0.7473,13.87,33
548,Found block rdd_42_21 locally,partial,Found block rdd_<*> locally,0.9879,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6392,"Partition rdd_<*> not found, computing it",0.5977,14.02,33
549,Running task 24.0 in stage 29.0 (TID 1344),partial,Running task <*> in stage <*> (TID <*>,0.9213,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6258,Got assigned task <*>,0.4952,14.19,33
550,Found block rdd_42_20 locally,partial,Found block rdd_<*> locally,0.9834,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6447,"Partition rdd_<*> not found, computing it",0.5913,13.91,33
551,Found block rdd_42_22 locally,partial,Found block rdd_<*> locally,0.9814,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6309,"Partition rdd_<*> not found, computing it",0.5814,13.88,33
552,Found block rdd_42_23 locally,partial,Found block rdd_<*> locally,0.9856,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6248,"Partition rdd_<*> not found, computing it",0.5869,13.99,33
553,Found block rdd_42_24 locally,partial,Found block rdd_<*> locally,0.9877,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6254,"Partition rdd_<*> not found, computing it",0.5948,14.11,33
554,"Times: total = 39, boot = 16, init = 22, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9858,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3866,Reading broadcast variable <*> took <*> ms,0.2728,14.17,33
555,"Times: total = 41, boot = 18, init = 22, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9813,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3787,Got assigned task 273,0.2596,13.91,33
556,"Times: total = 42, boot = 20, init = 21, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9729,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3841,Got assigned task 273,0.2528,13.99,33
557,Finished task 21.0 in stage 29.0 (TID 1341). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9761,Running task <*> in stage <*> (TID <*>,0.6299,Got assigned task 273,0.4873,14.47,33
558,"Times: total = 43, boot = 15, init = 27, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9847,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3834,Reading broadcast variable <*> took <*> ms,0.265,14.45,33
559,Finished task 22.0 in stage 29.0 (TID 1342). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9499,Running task <*> in stage <*> (TID <*>,0.5797,Got assigned task 273,0.494,14.66,33
560,Finished task 23.0 in stage 29.0 (TID 1343). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9583,Running task <*> in stage <*> (TID <*>,0.5819,Got assigned task 273,0.4995,14.61,33
561,"Times: total = 41, boot = 15, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9782,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3714,Reading broadcast variable <*> took <*> ms,0.251,14.48,33
562,Got assigned task 1345,partial,Got assigned task <*>,0.9392,Got assigned task 273,0.7758,Got assigned task 590,0.7549,13.78,33
563,Running task 25.0 in stage 29.0 (TID 1345),partial,Running task <*> in stage <*> (TID <*>,0.9107,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6276,Got assigned task <*>,0.498,13.91,33
564,Finished task 20.0 in stage 29.0 (TID 1340). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9636,Running task <*> in stage <*> (TID <*>,0.6647,Got assigned task 273,0.4615,14.13,33
565,Finished task 24.0 in stage 29.0 (TID 1344). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9725,Running task <*> in stage <*> (TID <*>,0.6411,Got assigned task 273,0.4868,14.57,33
566,Got assigned task 1346,partial,Got assigned task <*>,0.9367,Got assigned task 273,0.8025,Got assigned task 590,0.7596,13.7,33
567,Running task 26.0 in stage 29.0 (TID 1346),partial,Running task <*> in stage <*> (TID <*>,0.9042,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6315,Got assigned task <*>,0.5028,14.29,33
568,Got assigned task 1347,partial,Got assigned task <*>,0.9254,Got assigned task 273,0.7893,Got assigned task 360,0.7402,13.67,33
569,Running task 27.0 in stage 29.0 (TID 1347),partial,Running task <*> in stage <*> (TID <*>,0.8986,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6258,Got assigned task <*>,0.4902,14.1,33
570,Got assigned task 1348,partial,Got assigned task <*>,0.9312,Got assigned task 273,0.7948,Got assigned task 360,0.7553,13.72,33
571,Found block rdd_42_25 locally,partial,Found block rdd_<*> locally,0.9858,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6319,"Partition rdd_<*> not found, computing it",0.5834,14.09,33
572,Running task 28.0 in stage 29.0 (TID 1348),partial,Running task <*> in stage <*> (TID <*>,0.8938,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6287,Got assigned task 273,0.4836,14.26,33
573,Got assigned task 1349,partial,Got assigned task <*>,0.9296,Got assigned task 273,0.7683,Got assigned task 590,0.754,13.69,33
574,Running task 29.0 in stage 29.0 (TID 1349),partial,Running task <*> in stage <*> (TID <*>,0.8856,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6064,Got assigned task <*>,0.4645,14.23,33
575,Found block rdd_42_26 locally,partial,Found block rdd_<*> locally,0.9865,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6249,"Partition rdd_<*> not found, computing it",0.5818,13.85,33
576,Found block rdd_42_28 locally,partial,Found block rdd_<*> locally,0.982,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6254,"Partition rdd_<*> not found, computing it",0.5851,13.85,33
577,Found block rdd_42_27 locally,partial,Found block rdd_<*> locally,0.9868,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6264,"Partition rdd_<*> not found, computing it",0.5955,13.88,33
578,Found block rdd_42_29 locally,partial,Found block rdd_<*> locally,0.977,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6251,"Partition rdd_<*> not found, computing it",0.5839,14.12,33
579,"Times: total = 41, boot = 23, init = 17, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9784,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.385,Reading broadcast variable <*> took <*> ms,0.2618,14.23,33
580,"Times: total = 38, boot = 18, init = 20, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9758,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3911,Got assigned task 273,0.256,14.33,33
581,"Times: total = 42, boot = 18, init = 23, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9787,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3879,Got assigned task 273,0.2701,14.25,33
582,"Times: total = 39, boot = 18, init = 20, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9806,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3808,Reading broadcast variable <*> took <*> ms,0.2552,14.28,33
583,Finished task 25.0 in stage 29.0 (TID 1345). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9772,Running task <*> in stage <*> (TID <*>,0.6261,Got assigned task 273,0.4825,14.54,33
584,Finished task 28.0 in stage 29.0 (TID 1348). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9638,Running task <*> in stage <*> (TID <*>,0.6098,Got assigned task 273,0.4794,14.76,33
585,Finished task 27.0 in stage 29.0 (TID 1347). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9661,Running task <*> in stage <*> (TID <*>,0.6143,Got assigned task 273,0.4805,14.47,33
586,Finished task 26.0 in stage 29.0 (TID 1346). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.972,Running task <*> in stage <*> (TID <*>,0.6306,Got assigned task 273,0.4842,15.03,33
587,Got assigned task 1350,partial,Got assigned task <*>,0.9176,Got assigned task 360,0.78,Got assigned task 590,0.7544,14.44,33
588,Running task 30.0 in stage 29.0 (TID 1350),partial,Running task <*> in stage <*> (TID <*>,0.8976,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6048,Got assigned task <*>,0.4255,14.34,33
589,"Times: total = 43, boot = 14, init = 28, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9831,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3902,Reading broadcast variable <*> took <*> ms,0.2646,14.23,33
590,Got assigned task 1351,partial,Got assigned task <*>,0.924,Got assigned task 360,0.7698,Got assigned task 273,0.7357,13.52,33
591,Running task 31.0 in stage 29.0 (TID 1351),partial,Running task <*> in stage <*> (TID <*>,0.9095,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6297,Got assigned task <*>,0.4968,13.89,33
592,Got assigned task 1352,partial,Got assigned task <*>,0.9168,Got assigned task 360,0.7666,Got assigned task 273,0.7565,13.68,33
593,Running task 32.0 in stage 29.0 (TID 1352),partial,Running task <*> in stage <*> (TID <*>,0.9232,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6301,Got assigned task <*>,0.4743,14.2,33
594,Got assigned task 1353,partial,Got assigned task <*>,0.9283,Got assigned task 360,0.7765,Got assigned task 273,0.7619,13.7,33
595,Running task 33.0 in stage 29.0 (TID 1353),partial,Running task <*> in stage <*> (TID <*>,0.9206,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6428,Got assigned task <*>,0.5026,14.21,33
596,Found block rdd_42_30 locally,partial,Found block rdd_<*> locally,0.9842,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6343,"Partition rdd_<*> not found, computing it",0.5813,13.94,33
597,Finished task 29.0 in stage 29.0 (TID 1349). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9606,Running task <*> in stage <*> (TID <*>,0.6173,Got assigned task 273,0.4706,14.7,33
598,Got assigned task 1354,partial,Got assigned task <*>,0.9285,Got assigned task 360,0.7817,Got assigned task 273,0.7562,13.77,33
599,Running task 34.0 in stage 29.0 (TID 1354),partial,Running task <*> in stage <*> (TID <*>,0.9077,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.628,Got assigned task <*>,0.4934,14.12,33
600,Found block rdd_42_32 locally,partial,Found block rdd_<*> locally,0.9813,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6473,"Partition rdd_<*> not found, computing it",0.5987,14.03,33
