log_id,normalised,match_type,top1_template,top1_score,top2_template,top2_score,top3_template,top3_score,latency_ms,store_size
524,Running task 19.0 in stage 29.0 (TID 1339),partial,Running task <*> in stage <*> (TID <*>,0.9065,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6123,Got assigned task <*>,0.4536,25.82,33
525,Found block rdd_42_15 locally,partial,Found block rdd_<*> locally,0.9813,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6279,"Partition rdd_<*> not found, computing it",0.5831,20.89,33
526,Found block rdd_42_17 locally,partial,Found block rdd_<*> locally,0.9826,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6324,"Partition rdd_<*> not found, computing it",0.5847,92.65,33
527,Found block rdd_42_18 locally,partial,Found block rdd_<*> locally,0.9864,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6304,"Partition rdd_<*> not found, computing it",0.595,21.15,33
528,Found block rdd_42_19 locally,partial,Found block rdd_<*> locally,0.9859,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6321,"Partition rdd_<*> not found, computing it",0.5948,23.19,33
529,"Times: total = 40, boot = 20, init = 19, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9758,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3697,Reading broadcast variable <*> took <*> ms,0.2503,23.72,33
530,"Times: total = 40, boot = 20, init = 19, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.976,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3697,Reading broadcast variable <*> took <*> ms,0.2503,24.82,33
531,"Times: total = 39, boot = 18, init = 20, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9815,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3786,Reading broadcast variable <*> took <*> ms,0.256,81.99,33
532,"Times: total = 41, boot = 27, init = 14, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.985,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.411,Reading broadcast variable <*> took <*> ms,0.2795,30.44,33
533,Finished task 15.0 in stage 29.0 (TID 1335). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9561,Running task <*> in stage <*> (TID <*>,0.6188,Got assigned task 273,0.4706,40.38,33
534,Finished task 16.0 in stage 29.0 (TID 1336). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9597,Running task <*> in stage <*> (TID <*>,0.6252,Got assigned task 273,0.4756,22.81,33
535,Finished task 18.0 in stage 29.0 (TID 1338). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.96,Running task <*> in stage <*> (TID <*>,0.6744,Got assigned task 273,0.4711,21.79,33
536,"Times: total = 41, boot = 15, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9794,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3698,Reading broadcast variable <*> took <*> ms,0.2519,101.68,33
537,Finished task 17.0 in stage 29.0 (TID 1337). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9611,Running task <*> in stage <*> (TID <*>,0.6448,Got assigned task 273,0.4695,23.25,33
538,Got assigned task 1340,partial,Got assigned task <*>,0.9142,Got assigned task 273,0.7587,Got assigned task 590,0.7566,20.52,33
539,Running task 20.0 in stage 29.0 (TID 1340),partial,Running task <*> in stage <*> (TID <*>,0.9313,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6177,Got assigned task <*>,0.4499,32.12,33
540,Got assigned task 1341,partial,Got assigned task <*>,0.9218,Got assigned task 273,0.7696,Got assigned task 590,0.7462,24.72,33
541,Running task 21.0 in stage 29.0 (TID 1341),partial,Running task <*> in stage <*> (TID <*>,0.9357,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.64,Got assigned task <*>,0.496,86.67,33
542,Finished task 19.0 in stage 29.0 (TID 1339). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9582,Running task <*> in stage <*> (TID <*>,0.6616,Got assigned task 273,0.4515,26.88,33
543,Got assigned task 1342,partial,Got assigned task <*>,0.907,Got assigned task 273,0.7821,Got assigned task 590,0.7287,21.94,33
544,Running task 22.0 in stage 29.0 (TID 1342),partial,Running task <*> in stage <*> (TID <*>,0.9134,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6248,Got assigned task 273,0.4634,22.9,33
545,Got assigned task 1343,partial,Got assigned task <*>,0.9212,Got assigned task 273,0.792,Got assigned task 360,0.7378,24.58,33
546,Running task 23.0 in stage 29.0 (TID 1343),partial,Running task <*> in stage <*> (TID <*>,0.9318,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6456,Got assigned task <*>,0.5053,89.36,33
547,Got assigned task 1344,partial,Got assigned task <*>,0.9242,Got assigned task 273,0.785,Got assigned task 360,0.7473,33.34,33
548,Found block rdd_42_21 locally,partial,Found block rdd_<*> locally,0.9892,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6409,"Partition rdd_<*> not found, computing it",0.5983,27.3,33
549,Running task 24.0 in stage 29.0 (TID 1344),partial,Running task <*> in stage <*> (TID <*>,0.9325,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6276,Got assigned task <*>,0.4911,172.82,33
550,Found block rdd_42_20 locally,partial,Found block rdd_<*> locally,0.9845,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6463,"Partition rdd_<*> not found, computing it",0.5919,80.37,33
551,Found block rdd_42_22 locally,partial,Found block rdd_<*> locally,0.9829,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6327,"Partition rdd_<*> not found, computing it",0.5822,26.97,33
552,Found block rdd_42_23 locally,partial,Found block rdd_<*> locally,0.9866,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6266,"Partition rdd_<*> not found, computing it",0.5875,75.71,33
553,Found block rdd_42_24 locally,partial,Found block rdd_<*> locally,0.9887,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6271,"Partition rdd_<*> not found, computing it",0.5954,25.48,33
554,"Times: total = 39, boot = 16, init = 22, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9871,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3858,Reading broadcast variable <*> took <*> ms,0.2741,26.15,33
555,"Times: total = 41, boot = 18, init = 22, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9828,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3765,Got assigned task 273,0.2596,33.32,33
556,"Times: total = 42, boot = 20, init = 21, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9747,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3824,Got assigned task 273,0.2528,24.98,33
557,Finished task 21.0 in stage 29.0 (TID 1341). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9797,Running task <*> in stage <*> (TID <*>,0.6398,Got assigned task 273,0.4873,91.85,33
558,"Times: total = 43, boot = 15, init = 27, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9862,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3832,Reading broadcast variable <*> took <*> ms,0.2659,40.77,33
559,Finished task 22.0 in stage 29.0 (TID 1342). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9539,Running task <*> in stage <*> (TID <*>,0.5905,Got assigned task 273,0.494,21.09,33
560,Finished task 23.0 in stage 29.0 (TID 1343). 2171 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.962,Running task <*> in stage <*> (TID <*>,0.5924,Got assigned task 273,0.4995,19.55,33
561,"Times: total = 41, boot = 15, init = 25, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9797,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3698,Reading broadcast variable <*> took <*> ms,0.2519,26.89,33
562,Got assigned task 1345,partial,Got assigned task <*>,0.9327,Got assigned task 273,0.7758,Got assigned task 590,0.7549,94.48,33
563,Running task 25.0 in stage 29.0 (TID 1345),partial,Running task <*> in stage <*> (TID <*>,0.9224,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.629,Got assigned task <*>,0.493,19.64,33
564,Finished task 20.0 in stage 29.0 (TID 1340). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9644,Running task <*> in stage <*> (TID <*>,0.6709,Got assigned task 273,0.4615,16.68,33
565,Finished task 24.0 in stage 29.0 (TID 1344). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9757,Running task <*> in stage <*> (TID <*>,0.652,Got assigned task 273,0.4868,26.36,33
566,Got assigned task 1346,partial,Got assigned task <*>,0.9305,Got assigned task 273,0.8025,Got assigned task 590,0.7596,34.68,33
567,Running task 26.0 in stage 29.0 (TID 1346),partial,Running task <*> in stage <*> (TID <*>,0.9193,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6349,Got assigned task <*>,0.4986,88.98,33
568,Got assigned task 1347,partial,Got assigned task <*>,0.9183,Got assigned task 273,0.7893,Got assigned task 360,0.7402,22.82,33
569,Running task 27.0 in stage 29.0 (TID 1347),partial,Running task <*> in stage <*> (TID <*>,0.9178,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6318,Got assigned task <*>,0.4853,33.03,33
570,Got assigned task 1348,partial,Got assigned task <*>,0.9255,Got assigned task 273,0.7948,Got assigned task 360,0.7553,29.1,33
571,Found block rdd_42_25 locally,partial,Found block rdd_<*> locally,0.987,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6337,"Partition rdd_<*> not found, computing it",0.584,24.97,33
572,Running task 28.0 in stage 29.0 (TID 1348),partial,Running task <*> in stage <*> (TID <*>,0.9114,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6344,Got assigned task 273,0.4836,94.52,33
573,Got assigned task 1349,partial,Got assigned task <*>,0.9219,Got assigned task 273,0.7683,Got assigned task 590,0.754,22.77,33
574,Running task 29.0 in stage 29.0 (TID 1349),partial,Running task <*> in stage <*> (TID <*>,0.9021,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.611,Got assigned task <*>,0.4591,24.34,33
575,Found block rdd_42_26 locally,partial,Found block rdd_<*> locally,0.9869,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6263,"Partition rdd_<*> not found, computing it",0.5821,33.43,33
576,Found block rdd_42_28 locally,partial,Found block rdd_<*> locally,0.9837,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6275,"Partition rdd_<*> not found, computing it",0.586,23.93,33
577,Found block rdd_42_27 locally,partial,Found block rdd_<*> locally,0.9879,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6282,"Partition rdd_<*> not found, computing it",0.5962,102.01,33
578,Found block rdd_42_29 locally,partial,Found block rdd_<*> locally,0.9779,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6271,"Partition rdd_<*> not found, computing it",0.5846,17.42,33
579,"Times: total = 41, boot = 23, init = 17, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9799,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3832,Reading broadcast variable <*> took <*> ms,0.2627,20.56,33
580,"Times: total = 38, boot = 18, init = 20, finish = 0",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.976,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3889,Got assigned task 273,0.256,28.34,33
581,"Times: total = 42, boot = 18, init = 23, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9802,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3863,Got assigned task 273,0.2701,33.32,33
582,"Times: total = 39, boot = 18, init = 20, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.982,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3789,Reading broadcast variable <*> took <*> ms,0.256,79.44,33
583,Finished task 25.0 in stage 29.0 (TID 1345). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9805,Running task <*> in stage <*> (TID <*>,0.6363,Got assigned task 273,0.4825,29.8,33
584,Finished task 28.0 in stage 29.0 (TID 1348). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9697,Running task <*> in stage <*> (TID <*>,0.6235,Got assigned task 273,0.4794,22.63,33
585,Finished task 27.0 in stage 29.0 (TID 1347). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9722,Running task <*> in stage <*> (TID <*>,0.6289,Got assigned task 273,0.4805,33.44,33
586,Finished task 26.0 in stage 29.0 (TID 1346). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9765,Running task <*> in stage <*> (TID <*>,0.643,Got assigned task 273,0.4842,22.65,33
587,Got assigned task 1350,partial,Got assigned task <*>,0.9143,Got assigned task 360,0.78,Got assigned task 590,0.7544,74.44,33
588,Running task 30.0 in stage 29.0 (TID 1350),partial,Running task <*> in stage <*> (TID <*>,0.9117,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.608,Got assigned task <*>,0.4229,23.86,33
589,"Times: total = 43, boot = 14, init = 28, finish = 1",partial,Times: total = <*> boot = <*> init = <*> finish = <*>,0.9846,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.3907,Reading broadcast variable <*> took <*> ms,0.2661,26.17,33
590,Got assigned task 1351,partial,Got assigned task <*>,0.9186,Got assigned task 360,0.7698,Got assigned task 273,0.7357,25.43,33
591,Running task 31.0 in stage 29.0 (TID 1351),partial,Running task <*> in stage <*> (TID <*>,0.9235,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6333,Got assigned task <*>,0.4926,24.85,33
592,Got assigned task 1352,partial,Got assigned task <*>,0.9103,Got assigned task 360,0.7666,Got assigned task 273,0.7565,83.87,33
593,Running task 32.0 in stage 29.0 (TID 1352),partial,Running task <*> in stage <*> (TID <*>,0.9351,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6331,Got assigned task <*>,0.4723,32.33,33
594,Got assigned task 1353,partial,Got assigned task <*>,0.9222,Got assigned task 360,0.7765,Got assigned task 273,0.7619,26.97,33
595,Running task 33.0 in stage 29.0 (TID 1353),partial,Running task <*> in stage <*> (TID <*>,0.9324,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6453,Got assigned task <*>,0.4976,32.7,33
596,Found block rdd_42_30 locally,partial,Found block rdd_<*> locally,0.985,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6361,"Partition rdd_<*> not found, computing it",0.5819,26.47,33
597,Finished task 29.0 in stage 29.0 (TID 1349). 2128 bytes result sent to driver,partial,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.9657,Running task <*> in stage <*> (TID <*>,0.6305,Got assigned task 273,0.4706,101.84,33
598,Got assigned task 1354,partial,Got assigned task <*>,0.9234,Got assigned task 360,0.7817,Got assigned task 273,0.7562,17.28,33
599,Running task 34.0 in stage 29.0 (TID 1354),partial,Running task <*> in stage <*> (TID <*>,0.9194,Finished task <*> in stage <*> (TID <*> bytes result sent to driver,0.6303,Got assigned task <*>,0.4881,22.32,33
600,Found block rdd_42_32 locally,partial,Found block rdd_<*> locally,0.983,"Block rdd_<*> stored as bytes in memory (estimated size <*> <*>, free <*> <*>)",0.6496,"Partition rdd_<*> not found, computing it",0.5997,25.33,33
